data,PM10,PTS,NO2,O3,SO2,"PM 2,5",CO,Tº,DV,PP,PA,VV,RS,UR
17/02/21 04:30,5,,7.19,27.54,1.82,9,0.31,21.28,324.19,20,,1.05,4.81,89.61
17/02/21 05:30,4,,18.4,20.8,1.57,13,0.33,20.68,154.95,2.4,,0.67,5.5,96.65
17/02/21 06:30,7,,36.39,7.57,1.76,12,0.95,21.08,104.92,0,,0.57,39.51,95.86
17/02/21 07:30,11,,32.03,8.09,1.9,11,0.77,23.2,2.36,0,,0.44,276.17,86.19
17/02/21 08:30,28,,37.89,12.29,2.27,11,1.91,25.32,48.76,0,,0.74,334.85,71.42
17/02/21 09:30,15,,19.58,22.19,1.46,11,0.64,25.06,85.56,0,,1.41,298.87,75.5
17/02/21 10:30,8,,9.92,31.23,1.59,18,0.41,26.06,46.79,0,,1.16,379.47,71.64
17/02/21 11:30,5,,8.47,36.89,1.7,10,0.41,27.73,23.88,0,,1.49,769.86,64.25
17/02/21 12:30,4,,6.98,47.9,2.02,15,0.39,28.05,28.37,0,,1.3,521.91,60.02
17/02/21 13:30,4,,9.72,56.95,1.85,19,0.39,29.01,36.06,0,,1.26,531.3,58.24
17/02/21 14:30,8,,11.38,70.29,1.78,15,0.37,29.79,25.11,0,,1.28,550.04,55.74
17/02/21 15:30,8,,12.76,74.52,1.85,13,0.49,29.6,43.47,0,,1.38,353.91,55.86
17/02/21 16:30,5,,15.95,70.98,2.13,15,0.71,29.13,28.49,0,,1.02,173.65,57.55
17/02/21 17:30,11,,17.51,59.57,2.29,15,0.68,28.87,72.54,0,,1.2,99.9,60.02
17/02/21 18:30,22,,25.46,15.67,1.95,16,0.82,27.07,2.1,0,,1.3,8.92,65.28
17/02/21 19:30,14,,19.43,16.8,2.37,12,0.48,25.52,357,0,,1.47,2.92,69.39
17/02/21 20:30,47,,20.36,14.74,2.27,14,0.51,23.53,0.47,0.4,,0.86,4.7,84.6
17/02/21 21:30,41,,20.35,14.81,2.25,13,0.51,22.95,91.85,0.2,,1.01,5.94,88.07
17/02/21 22:30,26,,17.69,14.44,2.38,13,0.46,22.8,127.2,0,,1.46,7.21,87.75
17/02/21 23:30,15,,9.24,16.95,2.24,13,0.38,22.87,114.99,0,,0.95,4.95,86.82
18/02/21 00:30,16,,9.93,16.43,2.35,13,0.4,23.15,81.94,0,,0.73,4.02,86.09
18/02/21 01:30,22,,14.04,12.2,2.27,16,0.44,22.87,88.7,0,,0.62,2.19,89.02
18/02/21 02:30,22,,10.67,11.49,2.09,13,0.42,22.75,114.67,0,,0.74,3.47,90.78
18/02/21 03:30,23,,8.59,16,2.37,12,0.49,22.66,107.94,0,,0.95,2.97,89.39
18/02/21 04:30,12,,17.32,11.21,2.4,14,0.45,22.46,338.17,1.8,,0.66,4.45,90.73
18/02/21 05:30,8,,27.36,5.31,2.49,13,0.51,22.11,349.59,0,,0.33,6.14,93.81
18/02/21 06:30,6,,20.86,9.49,2.46,16,1.97,22.16,7.8,3.2,,0.74,17.59,93.24
18/02/21 07:30,19,,26.07,5.38,2.69,16,0.85,22.27,322.54,2.8,,0.69,55.09,95.46
18/02/21 08:30,29,,21.27,5.88,2.89,13,0.93,22.91,318.16,1.8,,1.14,120.28,92.98
18/02/21 09:30,27,,15.93,9.98,2.98,9,0.79,23.39,352.39,1.8,,1.01,233.61,92.57
18/02/21 10:30,14,,12.37,17.94,2.79,13,0.65,24.73,335.75,0,,1.42,369.96,83.94
18/02/21 11:30,9,,10.39,21.06,2.67,14,0.72,26.99,347.69,0,,1.36,583.21,70.11
18/02/21 12:30,6,,9.48,25,2.69,13,0.48,28.66,336.93,0,,2.28,637.62,61.49
18/02/21 13:30,,,14.07,19.41,2.53,9,0.64,26.78,315.11,1.2,,1.87,329.18,75.11
18/02/21 14:30,,,18.24,17.69,2.69,8,0.76,28.36,318.61,0,,1.42,424.87,66.02
18/02/21 15:30,,,18.18,17.37,2.57,10,0.66,27.88,324.67,0.2,,1.9,83.56,63.96
18/02/21 16:30,,,26.5,7.95,3.04,12,0.98,26.46,288.83,4.4,,1.85,102.27,73.71
18/02/21 17:30,39,,30.75,4.06,3.17,14,1.28,24.24,152.3,0,,0.9,89.19,89.44
18/02/21 18:30,34,,33.57,1.38,3.29,15,1.63,24.41,47.35,0.4,,0.63,15.18,89.27
18/02/21 19:30,55,,26.29,2.99,2.96,13,0.92,23.58,112.86,0.2,,1.13,5.91,92.58
18/02/21 20:30,30,,26.51,4.2,3.44,11,0.82,23.32,119.92,0.2,,1.32,5.31,92.53
18/02/21 21:30,28,,20.28,6.07,3.11,11,0.69,23.03,115.01,0,,0.97,5.45,92.09
18/02/21 22:30,14,,20.46,4.09,3.64,11,0.69,23.13,121.3,0,,1.11,6.92,92.47
18/02/21 23:30,22,,11.95,6.55,2.11,11,0.59,23.18,120.98,0,,0.74,6.09,93.14
19/02/21 00:30,14,,9.66,9.19,0,10,0.38,23.33,120.71,0,,0.59,5.9,91.71
19/02/21 01:30,8,,8.31,7.84,0,8,0.45,23.37,101.56,0,,0.53,5.41,91.15
19/02/21 02:30,10,,6.55,9.18,0,14,0.44,23.42,123.75,0,,0.5,6.34,89.97
19/02/21 03:30,7,,7.88,8.76,0,14,0.45,23.41,109.2,0,,0.56,5.9,90.63
19/02/21 04:30,5,,8.61,6.49,0,14,0.56,23.42,322.9,0,,1.28,5.75,90.58
19/02/21 05:30,4,,12.2,3.89,0,20,0.48,22.9,337.95,0.4,,0.67,5.52,94.1
19/02/21 06:30,25,,19.24,2.08,0,9,0.63,22.66,334.8,7.6,,1.12,14.17,95.25
19/02/21 07:30,36,,22.44,3.46,0,9,0.81,22.41,327.86,2,,1.24,33.59,96.44
19/02/21 08:30,36,,22.73,3.99,0,15,1.67,22.87,320.41,0.2,,1.22,90.54,94.44
19/02/21 09:30,19,,22.22,4.58,0,17,0.88,23.34,313.6,0.8,,1.04,97.21,92.77
19/02/21 10:30,10,,21.61,7.06,0,14,0.91,24.19,76.49,3.2,,0.66,252.98,89.93
19/02/21 11:30,20,,22.81,7.87,0,14,0.8,24.28,81.7,1.8,,1.08,205.8,91.33
19/02/21 12:30,24,,23.45,14.68,0,18,0.78,25.68,176.13,0.4,,1.18,400.75,84.52
19/02/21 13:30,13,,17.52,18.63,0,16,0.71,26.09,107.61,0,,1.78,411.4,83.38
19/02/21 14:30,7,,15.01,36.24,0,14,0.61,28.33,112.21,0,,1.6,684.46,71.02
19/02/21 15:30,4,,9.34,40.13,0,16,0.54,28.39,98.73,0.2,,1.67,376.83,69.09
19/02/21 16:30,3,,11.72,35.39,0,11,0.62,28.15,93.18,0,,1.7,302.55,70.73
19/02/21 17:30,10,,14.55,18.45,0,11,0.69,26.22,68.79,0,,1.45,117.76,77.91
19/02/21 18:30,13,,17.41,17.02,0.01,10,0.62,24.88,99.18,0,,1.23,9.07,80.34
19/02/21 19:30,18,,26.82,10.06,0,12,0.78,24.36,117.43,0,,0.9,1.97,81.87
19/02/21 20:30,16,,25.43,9.43,0.01,13,0.75,24.19,75.79,0,,0.62,2.56,82.53
19/02/21 21:30,26,,23.61,5.04,0.04,15,0.86,23.93,117.12,0,,1.37,2.01,85.35
19/02/21 22:30,15,,13.78,11.4,0.01,17,0.59,23.64,116.81,0,,1.67,3.27,86.12
19/02/21 23:30,9,,9.96,8.98,0.01,5,0.48,23.64,113.53,0,,1.39,4.8,84.55
20/02/21 00:30,9,,8.47,10.18,0.01,11,0.38,23.53,119.11,0,,1.08,2.17,84.58
20/02/21 01:30,13,,6.24,9.69,0.02,12,0.44,22.81,99.49,0,,0.58,1.74,88.01
20/02/21 02:30,17,,12.7,5.69,0.03,9,0.45,22.87,105.32,0,,0.7,4.01,87.88
20/02/21 03:30,21,,7.07,9.68,0.02,17,0.55,22.86,113.81,0,,1.14,3.22,87.07
20/02/21 04:30,12,,5.01,12.02,0.01,6,0.44,22.77,108.83,0,,0.69,4.84,87.92
20/02/21 05:30,9,,6.99,10.22,0.01,10,0.46,22.77,131.72,0,,0.82,4.53,87.49
20/02/21 06:30,19,,10.49,9.67,0,13,0.52,23.61,117.99,0,,0.7,64.94,82.34
20/02/21 07:30,10,,7.45,10.64,0,15,0.5,25.43,113.64,0,,1.14,237.82,72.99
20/02/21 08:30,5,,6.41,15.07,0,14,0.52,26.2,115.64,0,,1.25,373.19,70.94
20/02/21 09:30,4,,7.7,19.36,0,16,0.55,27.02,98.89,0,,1.26,299.36,68.3
20/02/21 10:30,2,,10.43,18.69,0,6,0.48,27.24,350.38,0,,0.96,297.19,66.25
20/02/21 11:30,6,,14.46,23.55,0,15,0.54,28.42,307.94,0,,1.41,629.71,62.23
20/02/21 12:30,4,,13.57,41.4,0,11,0.52,30.53,290.52,0,,1.31,843.26,53
20/02/21 13:30,2,,18.67,51.42,0,15,0.61,31.2,230.8,0,,1.58,617.61,49.12
20/02/21 14:30,10,,5.41,24.09,0,7,0.57,27.15,64.48,0,,2.54,467.15,65.51
20/02/21 15:30,5,,5.5,23.54,0,10,0.48,27.54,28.29,0,,1.51,597.92,67.76
20/02/21 16:30,4,,10.22,15.26,0,8,0.46,26.06,77.84,0,,1.75,96.57,72.27
20/02/21 17:30,7,,6.8,16.43,0,9,0.48,25.48,111.01,0,,1.15,57.64,73.96
20/02/21 18:30,17,,10.79,11.9,0,11,0.59,25.17,128.62,0,,1.45,10.68,75.58
20/02/21 19:30,13,,10.05,11.16,0,10,0.54,24.89,121.52,0,,1.76,3.21,74.76
20/02/21 20:30,8,,11.54,7.86,0,10,0.73,24.37,126.96,0,,1.36,1.84,79.39
20/02/21 21:30,35,,15.67,4.83,0,14,0.88,24.3,106.39,0,,0.92,3.04,79.35
20/02/21 22:30,18,,13.59,5.21,0,13,0.93,24.23,119.47,0,,1.5,1.79,80.42
20/02/21 23:30,13,,15.32,5.99,0.08,9,0.68,23.85,109.55,0,,1.68,3.1,82.54
21/02/21 00:30,12,,6.02,13.83,0.51,15,0.41,23.96,112.32,0,,1.59,3.61,80.79
21/02/21 01:30,8,,4.69,15.87,0.54,12,0.45,23.87,116.03,0,,1.73,3.04,79.32
21/02/21 02:30,15,,6.09,13.44,0.43,19,0.43,23.11,103.94,0,,1.13,1.29,83
21/02/21 03:30,9,,10.13,8.25,0.4,11,0.41,22.62,106.82,0,,0.59,2.27,85.28
21/02/21 04:30,6,,7.05,12.52,0.25,13,0.44,23.06,115.18,0,,1.27,3.91,83
21/02/21 05:30,5,,5.72,13.77,0.06,14,0.44,23.11,119.89,0,,1.74,4.45,82.97
21/02/21 06:30,3,,6.46,13.57,0.02,16,0.4,22.85,122.65,0,,1.91,26.52,83.83
21/02/21 07:30,3,,8.12,13.01,0.01,12,0.45,22.29,127.85,4.4,,1.76,70.13,89.47
21/02/21 08:30,13,,4.02,22.18,0,10,0.39,23.53,109.05,0,,1.08,413.53,84.89
21/02/21 09:30,7,,5.59,39,0.02,14,0.31,26.67,5.45,0,,1.61,808.75,63.32
21/02/21 10:30,5,,5.87,42.78,0,12,0.33,28.3,342.31,0,,1.69,677.77,56.51
21/02/21 11:30,4,,6.3,41.15,0,12,0.37,28.17,332.6,0,,1.97,548.73,56.99
21/02/21 12:30,3,,7.08,36.83,0.01,10,0.4,29.38,322.9,0,,2.37,665.62,53.83
21/02/21 13:30,2,,6.13,35.03,0.01,13,0.41,29.48,330.65,0,,2.12,543.35,53.81
21/02/21 14:30,3,,6.59,33.27,0,15,0.4,29.55,341.27,0,,1.6,416.95,52.96
21/02/21 15:30,3,,5.85,37.96,0,9,0.51,29.73,34.26,0,,1.34,370.32,51.55
21/02/21 16:30,4,,12.88,39.21,0,12,0.41,29.97,340.07,0,,1.13,306.5,50.45
21/02/21 17:30,2,,10.12,29.38,0,16,0.46,28,47.43,0,,1.8,60.53,63.19
21/02/21 18:30,14,,12.53,30.25,0,12,0.6,22.59,138.93,13.4,,2.48,13.72,93.78
21/02/21 19:30,42,,25.89,10.59,0,14,0.77,22.5,168.81,0.2,,0.49,5.85,100
21/02/21 20:30,43,,23.43,9.29,0,15,0.78,22.82,131.25,0.2,,0.77,5.89,99.8
21/02/21 21:30,33,,19.08,10.58,0,15,0.65,23.18,105.28,0,,0.61,7.71,93.78
21/02/21 22:30,17,,20.14,9.05,0,15,0.61,23.48,123.11,0,,1.13,7.86,87.04
21/02/21 23:30,11,,8.95,13.83,0,11,0.47,23.54,70.17,2.8,,0.55,6.43,85.81
22/02/21 00:30,11,,11.93,15.03,0,10,0.36,22.56,149.73,7.8,,0.91,5.01,96.58
22/02/21 01:30,45,,10.65,15.59,0,13,0.43,22.34,94.45,2.6,,0.67,5.37,97.24
22/02/21 02:30,25,,7.52,28.52,0,13,0.4,21.24,131.64,15,,1.57,5.2,95.97
22/02/21 03:30,13,,18.85,31.47,0,10,0.34,20.38,120.97,4,,0.55,4.77,98.63
22/02/21 04:30,9,,55.49,19.57,0,8,0.39,20.45,296.93,3.2,,0.84,5.06,98.08
22/02/21 05:30,6,,29.76,17.98,0,12,0.36,20.54,319.82,0.2,,0.32,5.06,98.27
22/02/21 06:30,4,,42.51,5.61,0,14,0.76,21.25,327.5,0,,0.97,98.39,95.91
22/02/21 07:30,24,,29.18,16.99,0,13,0.74,23.03,115.3,0,,1.02,154.5,83.46
22/02/21 08:30,13,,19.63,25.87,0,13,0.59,24.35,90.32,0,,0.67,330.27,74.54
22/02/21 09:30,8,,28.62,24.07,0,16,0.75,26.28,33.9,0,,0.79,477.1,66.41
22/02/21 10:30,6,,17.26,43.19,0,11,0.55,27.55,101.04,0,,1.38,687.47,61.01
22/02/21 11:30,3,,9.34,49.18,0,9,0.37,29.39,37.04,0,,1.33,913.31,53.02
22/02/21 12:30,,,10.75,59.84,0.01,12,0.42,30.66,8.44,0,,1.66,816.33,46.17
22/02/21 13:30,,,12.24,69.35,0.01,15,0.45,30.36,340.11,0,,1.59,502.91,48.7
22/02/21 14:30,,,17.65,75.44,0,11,0.52,30.74,318.84,0,,2.03,777.31,48.03
22/02/21 15:30,,,17.3,75.42,0,18,0.48,30.28,329.77,0,,1.89,510.21,49.36
22/02/21 16:30,,,16.98,60.1,0,12,0.44,30.17,337.88,0,,1.78,369.34,47.19
22/02/21 17:30,2,,11.38,40.8,0,10,0.42,26.17,118.94,0,,3.19,64.83,58.29
22/02/21 18:30,11,,14.56,33.03,0,12,0.57,24.6,120.45,0,,1.67,6.43,67.32
22/02/21 19:30,8,,27.08,27.73,0,10,0.48,23.7,122.37,0,,1.16,2.71,68.55
22/02/21 20:30,29,,34.54,20.8,0.02,13,0.59,24.32,128.23,0,,1.49,4.01,67.25
22/02/21 21:30,28,,11.92,37.97,0.02,11,0.4,23.69,239.38,0,,3.08,3.97,69.5
22/02/21 22:30,15,,13.6,32.13,0.16,14,0.39,22.08,129.45,3.2,,1.81,4.97,83.58
22/02/21 23:30,13,,6.01,33.32,0.33,10,0.36,21.4,126.82,0.8,,1.53,6.47,85.73
23/02/21 00:30,13,,6.35,36.28,0.76,15,0.31,21.48,166.94,0.2,,1.34,8.19,84.96
23/02/21 01:30,7,,16.69,24.74,0.97,19,0.38,21.47,125.52,0,,0.76,5.75,84.59
23/02/21 02:30,12,,17.07,19.73,0.99,8,0.44,21.44,20.59,0,,0.53,4.4,86.36
23/02/21 03:30,15,,13.52,21.16,0.81,6,0.46,20.8,104.31,0,,0.67,2.96,89.47
23/02/21 04:30,10,,7.86,30,1.26,11,0.41,20.92,104.17,0,,1.09,4.82,83.34
23/02/21 05:30,7,,8.53,25.75,1.53,14,0.39,20.39,97.23,0,,0.95,5.28,84.42
23/02/21 06:30,10,,17.94,22.59,1.93,13,1.83,21.31,116.25,0,,1.7,92.86,80.14
23/02/21 07:30,7,,10.77,32.8,2.22,12,0.65,23.6,115.81,0,,2.72,310.99,69.33
23/02/21 08:30,4,,7.22,38.71,2,10,0.5,24.68,118.19,0,,2.84,639.36,65.31
23/02/21 09:30,4,,5.84,39.71,2.03,13,0.51,26.23,109.23,0,,2.24,822.58,60.66
23/02/21 10:30,4,,4.89,45.25,2.49,10,0.44,27.8,103.36,0,,2.25,925.86,55.85
23/02/21 11:30,4,,8.31,50.62,2.13,13,0.47,28.76,108.9,0,,1.43,697.44,53.38
23/02/21 12:30,3,,7.13,58.27,2.05,11,0.44,29.88,78.47,0,,1.5,924.37,50.06
23/02/21 13:30,6,,8.39,71.46,1.95,15,0.46,30.62,356.59,0,,1.49,831.9,45.72
23/02/21 14:30,6,,12.26,77.94,1.61,17,0.61,31.45,353.2,0,,1.51,656.29,42.71
23/02/21 15:30,18,,13.51,76.57,1.39,17,0.52,31.2,321.13,0,,1.69,421.02,42.55
23/02/21 16:30,11,,13.96,71.33,0.97,23,0.53,30.2,7.4,0,,1.28,99.19,46.08
23/02/21 17:30,19,,19.47,59.14,0.99,25,0.66,22.81,110.78,42.6,,3.51,47.05,83.98
23/02/21 18:30,40,,60.41,24.56,1.18,19,1.33,20.34,105.29,1.6,,1.26,29.33,99.5
23/02/21 19:30,54,,60.88,19.63,1.58,20,1.14,22.12,139.45,0,,1.35,9.84,82.06
23/02/21 20:30,46,,34.57,30.1,1.46,22,0.73,22.19,75.18,0,,0.63,7.2,80.84
23/02/21 21:30,47,,30.21,32.14,1.78,15,0.72,22.47,118.6,0,,1.02,5.86,77.79
23/02/21 22:30,25,,32.85,25.76,2.23,18,0.52,22.3,122.06,0,,0.72,2.92,73.97
23/02/21 23:30,15,,17.49,30.49,2.46,13,0.57,21.52,125.43,0,,0.74,1.26,79.59
24/02/21 00:30,22,,16.07,22.57,2.74,13,0.36,20.51,128.22,0,,0.26,0.83,87.63
24/02/21 01:30,41,,15.21,22.13,2.72,20,0.43,20.51,111.19,0,,0.42,1.89,87.95
24/02/21 02:30,29,,33.28,10.79,2.73,18,0.51,20.49,114.31,0,,0.51,1.73,89.02
24/02/21 03:30,40,,35.63,7.82,1.43,26,0.56,20.32,119.38,0,,0.38,1.52,91.23
24/02/21 04:30,21,,32.2,7.06,0.96,16,0.57,20.35,123.92,0,,0.64,1.53,89.97
24/02/21 05:30,28,,26.3,7.78,1.01,19,0.45,19.88,123.97,0,,0.26,2.5,90.88
24/02/21 06:30,34,,28.6,7.56,1.48,19,0.66,20.62,123.52,0,,0.5,60.12,89.28
24/02/21 07:30,139,,33.7,10.85,1.68,23,1.4,24.41,127.14,0,,1.08,287.32,72.75
24/02/21 08:30,70,,29.81,15.82,1.44,19,1.06,26.53,103.11,0,,0.99,616.96,64.56
24/02/21 09:30,35,,25.85,23.51,1.08,17,1.11,28.31,338.55,0,,1.32,749.13,59.22
24/02/21 10:30,24,,26.19,42.77,1.89,18,0.71,29.06,354.15,0,,1.26,685.83,56.32
24/02/21 11:30,18,,19.2,61.63,2.15,15,0.51,30.28,2.81,0,,1.31,753.58,50.13
24/02/21 12:30,24,,13.6,78.3,2.46,15,0.4,31.74,42.82,0,,1.55,863.83,41.81
24/02/21 13:30,16,,19.22,81.38,2.74,19,0.56,31.95,272.99,0,,1.47,528.24,38.07
24/02/21 14:30,26,,46.34,40.59,3.08,21,0.61,30.19,255.33,0,,1.87,269.07,36.01
24/02/21 15:30,31,,50.14,39.95,2.98,15,0.76,30.05,215.65,0,,1.09,281.83,35.7
24/02/21 16:30,18,,19.5,71.52,3.17,14,0.33,31.29,137.95,0,,2.06,454.2,33.61
24/02/21 17:30,17,,18.09,55.08,3.18,13,0.44,29.86,114.52,0,,2,124.14,43.5
24/02/21 18:30,20,,20.23,41.39,3.26,15,0.54,28.42,132.57,0,,1.68,7.41,46.41
24/02/21 19:30,19,,47.84,14.57,3.34,20,0.94,26.53,81.14,0,,0.48,0.89,53.67
24/02/21 20:30,43,,55.61,10.08,3.4,21,0.78,26.43,108.24,0,,0.69,1.9,51.57
24/02/21 21:30,39,,51.83,7.64,2.86,21,0.92,26.17,106.95,0,,0.9,2.99,54.27
24/02/21 22:30,32,,28.88,21.21,3.37,20,0.68,25.38,120.28,0,,1.26,0.6,59.84
24/02/21 23:30,46,,30.71,14.76,2.54,25,0.62,23.65,98.12,0,,0.59,0.36,70.06
25/02/21 00:30,60,,30.24,15.58,0.37,17,0.4,22.94,96.49,0,,0.34,1.14,74.21
25/02/21 01:30,52,,17.81,20.46,0.44,18,0.46,22.6,115.29,0,,0.41,1.02,76.24
25/02/21 02:30,50,,14.64,19.94,0.52,10,0.41,22.41,109.29,0,,0.59,1.04,78.27
25/02/21 03:30,39,,25.72,13.99,0.57,22,0.42,22.01,106.53,0,,0.18,1.1,80.43
25/02/21 04:30,20,,18.27,15.77,0.4,17,0.43,21.75,108.44,0,,0.49,0.76,81.3
25/02/21 05:30,35,,28.45,10.7,0.55,22,0.52,21.4,118.01,0,,0.82,2.32,82.67
25/02/21 06:30,45,,27.72,11.25,0.75,17,0.79,21.42,114.5,0,,1.4,50.53,80.5
25/02/21 07:30,38,,19.7,21.41,0.82,18,1.67,24.76,124.89,0,,1.67,303.02,66.94
25/02/21 08:30,31,,14.1,31.19,1.37,16,1.12,26.76,120.1,0,,2.12,559.08,60
25/02/21 09:30,18,,10.51,38.69,0.95,14,0.33,28.15,104.64,0,,1.86,768.24,54.26
25/02/21 10:30,10,,8.87,49.41,0.97,14,0.32,29.78,6.75,0,,1.54,874.27,46.55
25/02/21 11:30,7,,5.83,52.77,0.79,16,0.34,30.25,114.31,0,,1.81,883.56,42.7
25/02/21 12:30,5,,6.05,58.36,1.3,14,0.3,31.58,89.38,0,,1.77,987.56,36.53
25/02/21 13:30,3,,8.2,54,0.89,17,0.24,31.79,101.26,0,,1.74,591.81,32.35
25/02/21 14:30,6,,7.95,60.48,0.82,16,0.23,32.72,137.68,0,,1.75,767.25,29.27
25/02/21 15:30,7,,7.37,60.16,0.38,17,0.38,32.22,139.15,0,,2.23,574.87,34.7
25/02/21 16:30,5,,11.43,52.65,0.61,12,0.33,31.37,140.8,0,,2.28,187.76,35.15
25/02/21 17:30,4,,19.03,42.51,0.46,11,0.58,30.15,132.61,0,,1.81,30.13,38.16
25/02/21 18:30,9,,20.71,34.77,0.46,13,0.49,28.99,125.53,0,,1.67,3.31,44.95
25/02/21 19:30,30,,17.54,42.11,0.45,12,0.41,27.75,130.19,0,,2.05,1.24,50.39
25/02/21 20:30,28,,11.43,41.26,0.25,15,0.41,26.78,132.73,0,,2.48,2.76,61.78
25/02/21 21:30,47,,9.35,34.2,0.23,17,0.41,25.94,121.2,0,,2.27,1.71,69.28
25/02/21 22:30,26,,17.39,23.37,0.47,24,0.47,25.12,117.46,0,,1.59,1.49,75.3
25/02/21 23:30,48,,13.42,24.54,0.43,14,0.43,24.71,123.89,0,,1.37,1.18,75.13
26/02/21 00:30,42,,7.28,30.61,0.16,14,0.35,24.26,121.8,0,,1.46,1.43,76.01
26/02/21 01:30,23,,6.71,28.87,0.19,17,0.39,23.92,124.89,0,,1.7,1.38,75.2
26/02/21 02:30,24,,12.02,28.99,0.23,13,0.41,23.61,115.92,0,,1.93,1.77,75.27
26/02/21 03:30,24,,8.23,30.19,0.14,12,0.35,23.63,114.16,0,,1.83,1.97,72.52
26/02/21 04:30,14,,3.96,33.9,0.09,10,0.33,23.21,117.03,0,,1.74,1.71,74.18
26/02/21 05:30,8,,13.08,25.88,0.22,12,0.38,22.73,116,0,,1.85,2.7,76.67
26/02/21 06:30,13,,14.5,22.79,0.13,17,0.4,23.08,116.77,0,,2.1,56.92,75.08
26/02/21 07:30,30,,12.34,24.64,0.23,14,1.15,25.12,119.93,0,,2.3,228.27,69.12
26/02/21 08:30,29,,9.33,27.36,0.07,13,0.5,25.38,114.26,0,,2.65,351.56,68.39
26/02/21 09:30,29,,8.82,28.7,0.03,13,0.42,26.63,119.69,0,,2.35,355.65,63.66
26/02/21 10:30,15,,8.19,29.09,0.05,11,0.41,25.5,106.72,2.4,,1.83,257.69,75.29
26/02/21 11:30,8,,8.63,26.65,0.28,10,0.5,24.73,93.12,0.2,,1.3,568.52,78.35
26/02/21 12:30,12,,8.1,42.48,0.07,10,0.41,27.96,116.01,0,,1.78,638.31,60.98
26/02/21 13:30,8,,7.23,37.02,0.16,15,0.36,27.36,110.01,0,,2.4,293.04,61.15
26/02/21 14:30,5,,14.57,24.61,0.06,12,0.61,24.25,89.09,0.4,,1.49,77.99,80.24
26/02/21 15:30,23,,10.02,27.29,0.03,13,0.44,24.13,118.58,0,,2.82,196.65,77.31
26/02/21 16:30,13,,7.69,27.62,0.1,14,0.47,24.68,117.04,0,,3.24,249.87,70.49
26/02/21 17:30,8,,12.42,24.13,0.15,11,0.63,23.51,120.25,0.6,,2.55,23.87,76.85
26/02/21 18:30,5,,16.66,19.76,0.28,15,0.58,22.5,110.9,0.6,,1.21,6.84,85.64
26/02/21 19:30,12,,14.73,16.88,0.15,15,0.54,22.02,122.22,3,,0.98,5.34,88.94
26/02/21 20:30,13,,25.32,15.05,0.05,15,0.74,21.61,91.61,5,,1.06,5.39,93.39
26/02/21 21:30,26,,23.13,13.35,0.21,14,0.63,21.55,100.43,0.2,,1.07,5.68,93.93
26/02/21 22:30,13,,17.1,12.4,0.16,12,0.52,21.48,108.24,0.2,,0.52,4.82,94.52
26/02/21 23:30,17,,12.93,15.16,0.83,16,0.46,21.44,114.17,0.2,,0.68,5.01,92.59
27/02/21 00:30,21,,11.11,18.35,2.15,16,0.34,21.7,117.71,0,,1.35,6.36,90.01
27/02/21 01:30,24,,8.01,19.61,1.81,17,0.44,22.01,110.43,0,,1.39,8.16,85.79
27/02/21 02:30,13,,7.43,20.56,1.91,17,0.34,22.04,111.96,0,,1.47,8.26,84.46
27/02/21 03:30,11,,5.14,21.3,2.06,10,0.36,22.11,119.71,0,,1.5,7.4,83.3
27/02/21 04:30,7,,4.68,21.98,1.89,10,0.32,22.22,115.93,0,,1.69,7.78,81.75
27/02/21 05:30,6,,9.09,19.44,1.81,12,0.37,22.09,125.13,0,,1.51,6.04,83.91
27/02/21 06:30,19,,13.05,19.94,1.86,17,0.47,21.96,83.87,0.2,,0.95,8.79,85.36
27/02/21 07:30,30,,10.72,15.26,1.71,17,0.55,21.56,84.83,2.8,,0.52,71.94,91.99
27/02/21 08:30,42,,13.66,15.45,1.61,16,0.51,22.18,125.07,0,,1.2,90.28,88.89
27/02/21 09:30,22,,8.16,24.47,1.57,15,0.5,23.52,117.5,0,,2.37,381.63,77.37
27/02/21 10:30,11,,6.68,24.93,1.77,13,0.4,24.35,124.92,0,,2.43,537.42,73.47
27/02/21 11:30,7,,6.59,29.54,1.8,16,0.35,25.11,122.07,0,,1.69,219.59,69.19
27/02/21 12:30,4,,9.55,30.76,1.53,13,0.39,24.98,117.94,0,,1.81,238.69,68.03
27/02/21 13:30,2,,8.21,38.91,1.62,17,0.37,25.46,120.64,0,,2.65,266.5,63.28
27/02/21 14:30,5,,6.51,44.65,1.5,10,0.37,25.89,119.34,0,,2.99,368.71,59.83
27/02/21 15:30,8,,5.33,43.5,1.42,15,0.39,25.99,120.32,0,,3.07,362.75,59.14
27/02/21 16:30,5,,6.84,43.99,1.31,17,0.35,25.3,121.58,0,,2.58,125.45,58.81
27/02/21 17:30,9,,6.71,38.56,1.35,15,0.34,24.74,129.23,0,,2.22,63.9,59.82
27/02/21 18:30,5,,11.72,37.94,1.35,18,0.5,23.84,120.64,0,,2.07,7.44,64.02
27/02/21 19:30,23,,14.35,28.72,1.45,17,0.46,23.31,112.69,0,,1.87,2.31,64.89
27/02/21 20:30,16,,11.97,27.73,1.46,19,0.41,22.8,114.79,0,,1.73,1.14,66.17
27/02/21 21:30,21,,11.28,27.64,1.68,16,0.42,22.53,110.1,0,,1.31,3.71,69.67
27/02/21 22:30,12,,9.93,26.35,1.96,17,0.39,22.63,108.21,0,,1.41,3.46,69.52
